plane_id,plane_type,registration,job_id,source,distance_nm,pay_per_hour,xp_per_hour,balance_score,pay,xp,FlightHrs,Speed,MinAp,Departure,Destination,route,legs_count
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,73923b21-8e19-4441-9916-7a8f25dd8fe8,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,858.88,28445888.55,16.89,14.307381,70747069.50,42.00,2.47,348,4,KLAX,KLAX,"KLAX, KSMX, KGCN, KLAX",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,908078d2-313f-4beb-8eec-825fbd2f0ce5,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,850.79,28411861.57,17.34,14.292621,68825170.50,42.00,2.39,356,4,KMSP,KMSP,"KMSP, KFNT, KMSP",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,bf2c2acc-f320-4c60-b0f0-09dc13ef8bb2,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,548.68,28092803.11,16.16,14.127201,46937785.50,27.00,1.64,335,4,PANC,PANC,"PANC, PAEN, PAFA, PANC",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,7bd4e198-ad2b-4d42-8adf-c262ae92d83b,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,992.63,27851963.93,17.26,14.012262,79087810.50,49.00,2.84,350,5,KSDF,KSDF,"KSDF, KSAW, KSDF",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,bd4c5843-5a37-48f6-9847-a7d7a1933715,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,965.58,27749146.97,17.02,13.959657,78273194.00,48.00,2.79,346,4,KSDF,KSDF,"KSDF, KCKB, KORF, KSDF",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,1a9fa26e-94a0-46d8-89c9-25dafebd48f9,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,447.93,27007837.63,16.02,13.584013,37092086.00,22.00,1.35,331,4,KMEM,KMEM,"KMEM, KXNA, KMEM",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b328b557-4bff-43ca-af98-6ed099081912,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,2075.61,26703707.74,19.92,13.451469,138055381.00,103.00,5.11,406,4,KCVG,KCVG,"KCVG, MUCF, KCVG",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,fd899265-4845-49a4-93ee-b0319a38ebd7,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,827.59,26609771.29,17.13,13.390521,63700667.00,41.00,2.36,351,4,KCVG,KCVG,"KCVG, KMGM, KCVG",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a952515d-0dc6-4602-8d23-f7d859d7a480,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,3968.30,26461683.62,22.36,13.342638,234329483.50,198.00,8.80,451,4,KSDF,KSDF,"KSDF, MPDA, KRIC, KSDF",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,0e06dae3-51f0-4ff2-938e-6b53c62ba21f,fbo:10f9a696-2a4a-4230-af78-d57ca89be883,502.76,26109256.98,17.28,13.141009,37782507.00,25.00,1.43,352,4,KJAX,KSDF,"KJAX, KSDF",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,9b8ebcd5-5e47-4f8f-a2a2-e72c615e447c,fbo:2a48908d-14c7-4d83-aad6-7b366f3037c3,291.64,25929196.21,15.78,13.043499,23003950.00,14.00,0.87,334,4,KMIA,KJAX,"KMIA, KJAX",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,18753859-4628-44e2-a720-a58134b6c51b,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,779.49,25908465.84,16.41,13.036289,59991014.00,38.00,2.29,340,4,KCVG,KCVG,"KCVG, KMBS, KDEC, KCVG",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,ee9856d3-7ff6-4e8b-ba65-fd00238bfe63,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,2768.83,25613351.78,19.55,12.904402,180844020.00,138.00,7.00,396,4,KMSP,KMSP,"KMSP, KMAF, KTLH, KMSP",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,60531288-aecc-47c4-a157-222fda5dc846,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,800.63,25285467.95,16.92,12.727326,59782118.50,40.00,2.36,339,5,KDAY,KDAY,"KDAY, KMEM, KDAY",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b2d263c4-bd96-40e9-84c2-40f8d7ea3eb6,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,2145.29,25032347.36,20.19,12.617102,132690711.50,107.00,5.24,410,4,KSDF,KSDF,"KSDF, KRIW, KSDF",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,27794d81-aa0f-4914-8d5c-b2c3d2dc3172,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,1038.12,24985203.67,16.63,12.575731,76642279.00,51.00,3.01,345,4,KMEM,KMEM,"KMEM, KNFW, KEFD, KMEM",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,db7eb808-cb14-4544-9021-775dce9f841d,fbo:7c2bd7b7-6d50-4f32-9326-ac9024d5a21b,702.38,24883975.74,16.85,12.526223,51696641.00,35.00,2.05,343,4,KBMC,KBMC,"KBMC, KDEN, KBMC",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,e65c1779-b593-42e8-bd95-342f864246c3,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,2073.88,24803465.13,19.66,12.500010,129977152.50,103.00,5.24,396,5,KSDF,KSDF,"KSDF, CYCH, KSDF",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,7867f5d6-e415-4378-ab1b-1d7a071ac7d4,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,1893.06,24804731.19,18.47,12.494705,126254060.50,94.00,4.99,379,4,KMEM,KMEM,"KMEM, KELP, KSKX, KMEM",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,1a630ee4-6491-48be-81b6-988dbe0f7caf,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,4694.65,24596877.99,25.14,12.424129,228963208.50,234.00,9.27,507,4,PANC,PANC,"PANC, BGSF, PANC",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,f662bef5-5d15-471d-b94c-da2e9d267f17,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,1567.00,24575456.93,18.43,12.379870,104018447.00,78.00,4.20,373,4,KMSP,KMSP,"KMSP, KMDT, KMSN, KMSP",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,1e167d75-2a5e-4c99-a1d8-b141d593c857,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,888.85,24565782.63,17.06,12.368205,63347978.50,44.00,2.54,350,4,KOAK,KOAK,"KOAK, KBOI, KOAK",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,d6fa1ec3-2e90-4375-ac0a-49b303e80d16,fbo:93dd4df8-9061-4348-8cd7-8dcc95c2602f,4017.74,24237859.00,25.22,12.245018,192228968.50,200.00,7.93,507,5,ESGG,KMEM,"ESGG, KMEM",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b116f286-ada4-4f99-8b94-2ed64754f630,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,3873.18,24163533.79,19.92,12.181375,234094663.50,193.00,9.52,407,4,KPBG,KMSP,"KPBG, KMSP",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,5213943d-d1fe-4c55-9dd4-fe955a995829,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,3834.01,24130823.60,21.12,12.170991,218272369.50,191.00,8.97,428,4,KSDF,KSDF,"KSDF, KVNY, KDVT, KVNY, KSDF",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,389f6759-c993-4dc4-831f-3790dd4f73aa,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,5101.77,23911527.49,24.60,12.078747,246925094.50,254.00,10.27,497,4,PANC,PANC,"PANC, PHTO, PHNL, PANC",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,0c850b43-66b0-4751-9825-c64ac7c90c92,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,371.74,23893448.21,15.49,12.024181,27762645.50,18.00,1.14,325,4,KCVG,KCVG,"KCVG, KCAK, KCVG",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a945be0d-0749-4b93-a652-c10d4646918e,fbo:93dd4df8-9061-4348-8cd7-8dcc95c2602f,3622.98,23723008.01,25.31,11.988048,169659179.50,181.00,7.15,507,5,ESGG,KMSP,"ESGG, KMSP",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,8069079f-55b2-4b1c-8888-49b7e843b352,fbo:10f9a696-2a4a-4230-af78-d57ca89be883,291.64,23705734.56,15.53,11.930507,21373133.00,14.00,0.89,328,4,KJAX,KMIA,"KJAX, KMIA",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,d4be555b-e2a0-42f2-bb01-af7a93297f14,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,3940.76,23552003.00,20.79,11.879943,222057241.00,196.00,9.28,424,4,KORD,KORD,"KORD, MYNN, MMAS, KORD",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,734414ae-7b31-4e0f-973c-a06277ad6775,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,1651.60,23534517.91,18.93,11.861891,101965179.00,82.00,4.33,381,5,KCVG,KCVG,"KCVG, KMIA, KCVG",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,196c4faf-5a1c-4d24-9d51-06ca51147e43,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,4374.01,23471897.01,20.33,11.837601,251685462.00,218.00,10.58,414,4,KMEM,KMEM,"KMEM, CYOD, KDAL, KMTJ, KMEM",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,cb32d1f0-5609-4667-9d14-82126e46fcb1,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,915.28,23461563.65,16.78,11.814696,62907837.00,45.00,2.64,346,4,KROC,KROC,"KROC, KORD, KROC",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,26405459-fcb6-42b6-a418-30250e543afa,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,2106.37,23443530.30,18.11,11.812314,135925245.70,105.00,5.66,372,4,KJFK,KJFK,"KJFK, CYCH, CYQM, CYFC, CYYR, KJFK",5
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,4c28b532-49b9-470a-8e68-c357b4d95d2a,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,2276.64,23329164.03,19.16,11.760361,137618474.50,113.00,5.84,390,4,KLAX,KLAX,"KLAX, KLVS, KLRD, KLAX",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,e0d10345-3d57-49dd-ba40-41525564728b,fbo:2a48908d-14c7-4d83-aad6-7b366f3037c3,945.11,23203634.18,19.27,11.698178,56588058.00,47.00,2.44,388,5,KMIA,KEWR,"KMIA, KEWR",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,37975d53-3c47-450a-adfb-3c2cd6f7526f,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,2934.27,23095310.85,25.21,11.673687,133772261.30,146.00,5.79,507,5,KJFK,PANC,"KJFK, PANC",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b6c5346f-3346-4a84-9cf8-4639e998ab5e,fbo:f250cfaa-5fa7-486e-9bdf-f48b2b826bb4,3520.44,22941356.92,25.18,11.596591,159425759.50,175.00,6.95,507,5,EINN,KMIA,"EINN, KMIA",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,936a28f5-22be-466c-a10a-e0a1d3d84964,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,2606.62,22956408.52,19.96,11.577983,149547161.50,130.00,6.40,407,4,KSDF,KSDF,"KSDF, MKJP, MUCA, KSDF",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,eefebe27-f9b2-4c08-b420-e65c38d496bd,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,2359.38,22961172.05,18.81,11.574646,142805155.50,117.00,6.12,386,4,KMEM,KMEM,"KMEM, KSTL, KMEM, KOQU, KMEM",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,91910a9a-c0fd-4654-8e9b-a8effc8c680b,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,5157.08,22926555.02,22.09,11.573740,266703655.80,257.00,11.50,448,4,KJFK,KJFK,"KJFK, KSMX, KDTW, KLSE, KJFK",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,6ba1ddec-0f64-4848-9cab-dd27bff89b77,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,3626.51,22928084.58,21.50,11.571552,193005363.50,181.00,8.30,437,4,KSDF,KSDF,"KSDF, KBOI, KBWI, KSDF",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,3f2491c8-9913-4466-b81c-0b7293675ebc,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,3530.42,22891322.81,22.70,11.559184,177447290.50,176.00,7.75,455,5,KCVG,KCVG,"KCVG, KSFO, KCVG",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,5f0d2b97-a1da-4f46-9ce6-df6fb4af7189,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,1499.23,22933068.28,18.49,11.558978,91787647.00,74.00,3.95,380,4,KMEM,KMEM,"KMEM, KROC, KMEM",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a46e7b67-5642-4ac3-ad61-b7b5ec529ee6,fbo:00da4e6a-6c9e-4014-af64-9170f918527f,418.39,22939047.19,16.08,11.549925,28530643.50,20.00,1.24,336,5,KADW,KSDF,"KADW, KSDF",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a2a469e8-e118-4746-b355-d98c5893a9ea,fbo:75f4d131-6831-47a1-8cbc-5656e3a4b1dc,341.14,22854037.23,16.57,11.509852,23451927.50,17.00,1.03,332,5,KEWR,KBGR,"KEWR, KBGR",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,9cce3cbb-d25b-4359-b593-f98a4896309b,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,1824.11,22798305.68,21.62,11.507257,95956085.50,91.00,4.21,433,5,MPTO,KMEM,"MPTO, KMEM",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,3c0d9d4c-1bbd-4b0a-b26e-27d8e23f9cfa,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,3324.77,22787208.84,22.47,11.505938,168367753.00,166.00,7.27,458,4,CYXY,KOAK,"CYXY, KOAK",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,2262fda5-af29-450f-8fa1-2ddfb9eca518,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,1288.12,22806345.73,17.63,11.491347,82768196.00,64.00,3.60,358,4,KSDF,KSDF,"KSDF, KBTL, KILM, KSDF",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b3cdb49a-3c4f-4816-b917-e2735f6f9ded,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,5448.46,22751871.79,21.60,11.483959,286444224.70,272.00,12.45,438,4,KJFK,KJFK,"KJFK, KHSA, KJFK, SVJC, KJFK",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,db10995d-ba61-47f8-be0f-997c084e573a,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,1906.02,22732127.60,19.45,11.463296,111051803.00,95.00,4.80,397,4,KBPG,KOAK,"KBPG, KOAK",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,463a9a00-4e5e-42d6-b1a3-b65ae6d94c61,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,5066.05,22658035.37,24.81,11.453061,231068623.50,253.00,10.15,499,4,PANC,PANC,"PANC, PHKO, PHJR, PANC",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,7f7b7e19-91ad-4c12-893b-cb20dab41ed4,fbo:10f9a696-2a4a-4230-af78-d57ca89be883,713.26,22648625.33,18.41,11.416346,43066213.00,35.00,1.88,380,4,KJAX,KEWR,"KJAX, KEWR",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,c21911a6-d555-4334-a7a3-f54ef5482a4d,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,3623.56,22571876.56,25.30,11.412462,161452938.50,181.00,7.15,507,5,KORD,ESGG,"KORD, ESGG",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,de99079d-276c-4b9d-ad65-0f1a8df97171,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,3059.79,22618753.75,20.15,11.410108,170655218.50,152.00,7.47,409,4,KMEM,KMEM,"KMEM, KFAT, KPNA, KMEM",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,fa05af44-439e-47a1-abe0-785b4759b502,fbo:c374ebeb-1c46-40eb-a27a-00179bf1c707,4686.71,22575080.43,21.65,11.395775,244033567.50,234.00,10.65,440,4,KSEA,KSEA,"KSEA, MMMZ, KIND, KSEA",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,0d41325a-daef-444f-890e-559c7742fde8,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,1503.45,22606483.42,18.31,11.394772,92619176.70,75.00,4.04,372,4,KJFK,KJFK,"KJFK, KOSH, KCEF, KJFK",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,00853954-5970-4a74-b083-9b3bdf4c5a20,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,5198.73,22528586.47,24.73,11.387942,235945983.00,259.00,10.47,496,5,KORD,KORD,"KORD, KTOL, BIKF, KORD",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,59690597-2a04-4220-851d-ded60a258e32,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,4857.54,22408700.38,25.01,11.329397,216834498.50,242.00,9.65,503,4,KDFW,KDFW,"KDFW, SPME, KGYI, KDFW",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,4ea131bd-4861-412c-bdd9-4345a795550f,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,1886.78,22452926.15,18.99,11.321436,111114740.50,94.00,4.88,387,4,KLAX,KLAX,"KLAX, MMDO, KPSP, KLAX",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,539a1282-9651-46b2-9a3e-9ac039d68763,fbo:c374ebeb-1c46-40eb-a27a-00179bf1c707,4607.24,22303376.55,25.09,11.277129,204469406.50,230.00,9.10,506,4,PHTO,PHTO,"PHTO, KSEA, PHTO",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,8782b74f-58b0-4b4d-b693-09c8c6bf0ea7,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,4153.70,22295776.71,21.90,11.257392,210734086.00,207.00,9.30,446,4,KOAK,KOAK,"KOAK, MMAA, KWYS, KOAK",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,66ef18b6-4083-431f-aa66-8020a195e695,fbo:f250cfaa-5fa7-486e-9bdf-f48b2b826bb4,4439.89,22245551.47,25.22,11.248856,194965515.50,221.00,8.76,507,5,EINN,KLAX,"EINN, KLAX",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,d96646be-2860-463c-9dce-a8ed6a385b51,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,4417.18,22280507.12,21.60,11.248249,226941507.00,220.00,10.11,437,4,KMSP,KMSP,"KMSP, CYXY, KTVL, KMSP",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a41529b6-0f85-4e13-b940-d48cecc7c5ae,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,3672.09,22191133.50,21.23,11.201704,191307801.50,183.00,8.56,429,4,KSDF,KSDF,"KSDF, KFAR, CYDF, KSDF",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,fc3477d1-3a12-48d3-9d20-697a4e0a13ff,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,3268.98,22116365.55,22.34,11.169882,161369652.00,163.00,7.22,453,4,KOAK,KOAK,"KOAK, KEVV, KOAK",2
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,08681f78-7b87-44c6-b498-53251eb1fa1b,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,5628.41,22079626.26,23.16,11.155621,267873859.00,281.00,12.13,464,5,KOAK,KOAK,"KOAK, KCEF, KNQX, KOAK",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,5b03f4b3-4ad3-4bda-b22e-ffc5d4e92639,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,4733.48,22060725.14,23.65,11.148608,220148501.00,236.00,9.82,482,4,KLAX,KLAX,"KLAX, PHNL, PHKO, PHJR, KLAX",4
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,1deba52f-52d2-4f0d-9ed0-d7b4f106bef5,fbo:c374ebeb-1c46-40eb-a27a-00179bf1c707,2646.97,22074348.08,19.76,11.135978,147453672.00,132.00,6.61,400,4,KSEA,KSEA,"KSEA, KALO, KAIA, KSEA",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,46c80e17-1346-4d06-94c7-8616658bbc4a,fbo:2a48908d-14c7-4d83-aad6-7b366f3037c3,948.65,22074537.83,19.36,11.134077,53585700.00,47.00,2.43,391,5,KMIA,KJFK,"KMIA, KJFK",1
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,8eb761a5-b44b-4f65-88b9-bd4d5e05209b,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,4255.79,22038912.53,22.79,11.133381,205058039.00,212.00,9.16,465,4,KDFW,KDFW,"KDFW, CYYR, KARA, KDFW",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,de17c334-4f8f-40ad-8e94-602a64ae7526,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,2372.68,22073557.53,19.06,11.132103,136622220.50,118.00,6.14,387,4,KOAK,KOAK,"KOAK, CYQU, KPIH, KOAK",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b097b4b3-dc80-4b03-be3f-b83f0bf86e90,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,4328.64,22026516.56,23.52,11.130841,202313342.50,216.00,9.04,479,4,KDFW,KDFW,"KDFW, SVBM, SVMI, KDFW",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,ce2017a5-0b49-4a15-b7a6-126f93dc3e50,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,4198.20,21981187.10,24.04,11.110813,191069417.00,209.00,8.56,490,4,KOAK,KOAK,"KOAK, PHJR, PHNL, KOAK",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,b207afe6-5637-4607-af6b-73d4f042339f,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,2345.75,22000323.48,19.52,11.097777,131846015.00,117.00,5.91,397,4,KDFW,KDFW,"KDFW, MWCR, KCWF, KDFW",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,089584a4-f1c5-4e12-81b5-1856eda20551,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,5319.11,21962301.51,23.12,11.096768,251693734.00,265.00,11.38,467,4,KMEM,KMEM,"KMEM, KVNY, MROC, KMEM",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,aa9e06e6-2863-4683-a1d2-d4f03c0f3668,fbo:c374ebeb-1c46-40eb-a27a-00179bf1c707,4025.72,21970399.50,21.80,11.094210,202552236.00,201.00,9.07,444,4,KSEA,KSEA,"KSEA, CYOW, KFWA, KSEA",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a368ac00-f21b-4a32-91cb-aa897c9a3f7b,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,5612.43,21869926.76,24.54,11.057653,249556386.00,280.00,11.40,492,4,KLAX,KLAX,"KLAX, MDLR, KFLG, KLAX",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,a843d2cc-2544-47a1-916e-c3eb698b4bc5,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,5981.76,21846615.10,24.88,11.047725,261631977.50,298.00,11.97,500,4,PANC,PANC,"PANC, BIAR, BIKF, PANC",3
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,7bab691d-a21c-47c4-9a77-a62b55a82df4,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,5806.55,21868281.13,20.41,11.036200,310691435.00,290.00,14.07,413,4,KCVG,KCVG,"KCVG, KBPG, KJAX, MMTO, MMML, KCVG",5
32da78d3-304e-49fa-983d-69c770293151,Antonov AN-225-210,ANT-01,9f96a286-163d-482e-864d-7bcfea4f86cc,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,4812.79,21844216.49,21.73,11.030760,241257432.00,240.00,10.96,439,4,KMEM,KMEM,"KMEM, SVSO, TTCP, TNCM, KMEM",4
631597a1-c4be-4d61-a17a-6b0ddc4f6d4f,VSKYLABS Skyscenders 76,SKY-1,08dc11b0-dfc4-4de8-af7c-df80c7af953a,fbo:75f4d131-6831-47a1-8cbc-5656e3a4b1dc,18.04,4624937.99,0.00,4624937.989315,83513.00,0.00,0.00,999,5,KEWR,KJFK,"KEWR, KJFK",1
631597a1-c4be-4d61-a17a-6b0ddc4f6d4f,VSKYLABS Skyscenders 76,SKY-1,50db44ac-7ce7-4de8-ae11-63acfb7b9fe6,fbo:b2868468-2061-4c06-92db-2209025e23f7,35.55,2667487.48,28.10,1.474243,94929.00,1.00,0.00,999,1,KLRG,KBGR,"KLRG, KBGR",1
631597a1-c4be-4d61-a17a-6b0ddc4f6d4f,VSKYLABS Skyscenders 76,SKY-1,55c41b28-bff2-4d25-a97e-6d87e079eccb,fbo:b2868468-2061-4c06-92db-2209025e23f7,373.64,1450811.98,48.13,0.966036,542629.50,18.00,0.00,999,1,KLRG,KEWR,"KLRG, KEWR",1
